21330	6
29475	7	5
1791	2
904	9
12059	4
13283	7	3
15884	9
24145	3
8581	8
10729	2
12091	5
29135	8
7008	4
14723	9	7
23813	5
2238	4	3
14936	5
28298	9	2
26394	4
28580	6
27371	2
28792	8
6146	6
12337	2
24704	5	7
20185	2	7
17309	4	8
14149	8
7983	3
4819	9
1676	6
13929	6	7	4
18198	6
21238	3
447	4	2	5
2490	5	3
22991	8
25760	9	6	2
985	9	4
27398	3
25516	3	4
15586	9
18871	3
9474	8	5
16337	2
14568	7	8
18330	6
3145	2
6443	3
13414	5
323	2
6089	5	7
11138	4
23764	7	5	4
3446	9
8713	5
14533	3
17958	4
13636	6
20428	3
26804	3
4297	2	9	6
22896	4	5
26479	7
11762	7
16968	9	6
2890	3
29787	8
9123	3
29394	4	2
21388	7
14777	5
18895	8
9859	7
2138	7
13139	5
2217	7	2
20921	4
3303	6
27889	7	3	2
14840	6
8666	6	5	9
27596	9
16235	4
10933	9	7
27947	3
1793	5	2
24042	7
19183	4
9258	2	3
27288	9
12310	5	8
28431	3
17728	9
2068	6
17234	2
19538	4	9
2551	5
11346	2
14414	3	6
6459	2
2111	9
27792	9
9508	2
15891	6
8173	6	2
27784	5	8
4955	7
15597	7
644	6
13479	9
10155	7
20433	5
3381	3
5600	8
29355	3
17930	3	2
24282	4	3
18622	2
15213	4
14328	5
12045	7
508	2	4
1648	6	4	5
12612	2
20567	8
4810	2
13780	8
23293	5	8
9562	9
5241	6
5819	8
2072	4	3
19981	6
4754	2
21656	7
24285	3	8
332	3
23323	2	6	8	4
26426	3	6
3288	2
8046	4	8
1909	6
6840	2
18825	5
3918	8
27881	5
19628	3
25180	6	4
27340	2	9
18523	9
6279	8
1680	4
4503	9
6626	5	7	6
2935	7
12265	8
3304	7	3
20153	4
6638	7
12002	7
5190	2
7214	6	2	8
17278	7
18098	5
27200	2
9902	3
6574	6	8
24868	4
4132	5
28509	4
18651	4
17945	7
22154	5
1114	4	3
14557	8
8022	6	4
22920	6
24604	9	6	2
22973	5
3355	6	7
18546	4
14920	3	2
29	5	3
24518	5	6	7	4
14928	4	8
19000	3
24705	3
29420	8	9
3376	2
21505	5
22198	2
7340	7
24725	9	8
9608	7
7841	5
14915	2
630	8
18537	4	7	3
29189	4
6557	5
15401	6
15840	8
2249	8
2115	9	8
11539	6
21069	5
17221	8
27293	8	2
9739	9
1756	2
4633	3	5
935	9	5	8
8994	7
22402	8	3
10516	4
12507	9
17758	3
6167	8
24665	4
24761	2	7
109	5
4114	6	9
19711	6
14950	2
237	7
19490	3	2
8037	8
16521	8
7881	4	5
24403	3
20165	2
22939	4
9381	4
77	4	6	3
2991	5
86	7	3
27692	3
16504	7
28487	9
5013	2
8871	2
701	2	6
21284	2	9
23915	4
28838	7
21775	4	6	5
22471	5	3	8
6611	8	4
5297	2	6
13520	7
11451	3	4
20620	7
10576	5
2740	5
19011	3	5
14070	3
15465	7
347	2	7
16421	5
5420	2	8
28058	6
26166	6
10314	3
23411	6
13827	6
14016	4
27035	8
3365	2
533	5	4
4635	7	9
8524	8
25880	2
22981	6	8
19911	3	8
12878	5
29691	7
8229	5
4921	5
5549	7
15887	4
5997	5
5269	2	3	8
16698	5
1462	5
19813	4	5
4811	8
18776	2
2372	9
24681	7	4
9421	4
1176	4	9
9743	4
2000	3	5
28660	2
3782	8	3
3572	9
26289	7
7627	7
23358	8	4
22452	8
6850	5
9317	5
7322	2	3
2240	9
486	2
13649	9
11614	8
3709	8
1300	9
21669	3
14853	4	3
5901	2
27454	5
12999	8
29396	7	8
3814	2
5915	3
5412	9
27006	8
9726	2
22951	7
26372	7
28275	8
10762	4	8	3
18072	4
21411	8
20404	9
12672	6
14934	6
24570	8
21614	3
19570	4	9
21810	7	6
4523	3
29200	8
2879	2
10799	4	5
13435	9	7	5
22163	7	9
13337	6
28827	4
8410	3
27341	6
18512	3
12579	6	2
10727	7
7075	5
2795	2
14357	9
4413	7
3638	9
5882	5
25642	9	7
5424	3	7
25384	9	3
25955	8
13205	6
24762	8	9
29436	3	5
6724	5	9
14835	5
12107	7
18252	3
22937	4
6543	3
15083	2	7
28507	7
23937	8
25846	9
11997	4	9
11335	6
12694	8	4	6
27401	8	3
19151	5	8
8315	5
18200	5	6	2
16594	4	8
14665	7	4
10354	7
28708	9
78	6
19514	8
29747	4
20081	7
14243	8
27743	4
25007	5
4622	4	2
13537	4	3
2834	9
24469	8
7476	7
28600	3	6
14886	4	7
7696	2
13779	6
24366	5	7
14554	4
15672	8
10195	6	2
16497	5
25299	9
17148	3
9411	7
28430	5	6
16064	8
19070	2	6
17577	8
15395	3	6
20542	7
29279	8	5
20937	9
25239	4
14268	2	5
12236	2
22717	2	8
26255	6	9
4533	2
12276	6
2676	3
3848	3
4079	7
2358	7	6
21780	5	3
19182	2
21003	2
26490	6	5
17899	6
609	4
24720	6
1420	7	5
25378	9
12918	9	4
24981	4
17748	7
18861	4
25418	2
5828	6
28705	3
24007	6
6905	6
11516	8
26109	9
28911	6
15987	5	8	2
17912	7	4
24189	2
25916	9	5
5130	9
27739	2
4137	8
25302	4
8963	8
22622	4
14053	4
7236	7
10870	4
19723	7
8736	2
1830	3	7
8306	5	9
16520	5
13961	4
2308	5
4113	7	8	6
25325	7
19298	2
28807	8
2192	7
19962	9
9602	9
23689	3
25578	3	4
12834	9
18071	6
18931	9	2
1377	6
14291	5
6505	9	6
15259	3
14166	2
10483	6	4
11979	8	9
6036	4
13368	8
2786	7
20125	5	3
18848	8
20172	2
22232	2
11523	7	4	5
29684	9	2	4
15658	7	5	9
7016	4
8763	5
15838	5
16059	9	3
18926	6
28744	5
20883	2
4482	4	6
7097	6
14040	8
2837	4	3
11483	7	8
9907	3
6311	4
16851	2
1341	3
17690	4	7
2398	6
24979	4	5
7897	9	3
16381	4
18815	8
5608	8
26836	4
1267	6
7291	8
8542	7
2753	8	3
4946	4
10998	2
26045	3	4
3902	7
2618	4
10453	7	5
21013	3
29007	2
24996	6
27403	8
4681	5
6501	7
29216	9
7995	2	6
29890	7
22977	5
25050	2
29414	2
8062	5
21698	6	8
1257	4	8
29710	5
18336	5
8246	3
28076	2
26313	5
15353	5
28350	5	6
20040	3
17789	9	5
29463	5
29477	2
2809	8
25529	4
16441	4
5934	3
4535	7
24767	4
16664	9
17270	6	7
7852	4
5723	2
7159	2	8
15967	4	6	8	7
9863	4
5391	5
11054	4
1533	3
4428	4	9
14762	2
8528	2
22333	6
2909	5
15962	4	8
24026	5	9
25860	2
17516	9
22724	7
23106	3	8
27284	3
29071	3	2
2887	9	2
9950	3	8
18207	9	8
18728	5
3611	9
11116	6
17828	6
23619	8	5
19781	7
785	4
29014	7
7672	6
25789	8
16351	8	6
29404	3	9
28268	6	3	5
11247	9
29650	4	9
25525	2
23203	9
6744	9
14049	3	5
19411	6
13570	9	6
8843	3	5
2933	3
19168	2	9
8187	5
1380	3
24180	4
19133	4
4184	4
9496	3
305	9	5
8312	6
26397	2
19976	2
16503	4	7
29348	6
4660	4
11561	5	4
29258	4
16660	6
26581	8	5
21761	5
18842	2
14078	8	6
188	5
14642	4	9
16566	9
19949	5
27929	9
23989	8	7
