39450	3
53449	2
76424	6
75115	5
27231	3
24423	9
21695	7
76142	3	9
610	6
73954	8
36852	7
20712	9
50462	9
68794	5
44947	6	2
12059	4
43880	4
74536	3
74383	9
68618	8
29739	5
57188	8	6
40031	2
79104	6
56765	2
43042	9
18270	7
25446	9
32814	7
1934	5
41448	5
18262	8	9
8581	8
21593	4
74101	2	5
41645	4
13777	2
20114	3
46381	7
27708	7	9	8
74984	6
43959	8
19206	6
16407	3
27725	5
76540	2
74169	7
68900	9
1488	2
42815	3
24074	9	6
1971	6	4
49479	8
57085	6
46874	2
36689	9	5
79492	6
52661	3	5	6
41252	9
73676	6
43993	8
60058	4
30624	2
5406	4	8
66591	2
33418	7
58250	5
31107	8
79033	4
53600	3
19444	4
19718	5
43502	3	2
64920	9
77384	5
20977	7
226	2
6452	8
35166	4
27777	4
57343	4
13089	2
48156	7
19378	7
15043	6	7	9
31446	9
25985	4
35744	8
13302	2
48007	2
10391	4
20130	5
23086	6	7
71365	8	2
78119	8	6
8282	6
34607	5	4
28598	4	6	9
30116	3	9
51784	4
7180	3
64139	5
7332	5
54322	9
84	4
23226	9	4
8775	5	3
24182	3
58245	4
30664	4
57606	6
67280	7
3181	2	6
68415	9
9377	5	8	3
56477	5
54135	9
52150	6
67338	2
3596	3
13449	7
43476	6
25022	2
5110	4
2242	5
44335	7
33560	8
53886	8
36766	3
75907	7
78596	2
51054	5
70672	7
33399	8
24008	7
64537	2
30296	6	8
38091	3
5933	3	7
44207	4
9698	6
22094	5
42329	6
20625	4
72714	9
78745	2
29307	7
11111	9
18928	8
78665	6
39947	4
37494	2	4
3651	5	2
27835	9
44694	4
14580	7
3303	6
73610	9
54676	3	8
78771	6
46274	4
46047	8
62547	6
79831	8
19615	3
28736	8
69340	6
45103	2
77874	9
4997	6
16364	2
78817	6
22589	8
77494	3
29215	8	4	2
78616	8
39762	9
58684	9	4	6
67011	4
43074	6
78919	4	5
54749	2
11536	5
79885	3
44979	7
12723	2
63812	5	6
3626	3
72535	6
845	9
77279	6
44705	4
59839	8
3199	3
54682	4	2
65614	2
55610	5
72205	8	7
67309	5
13379	7	9	3
69555	8
14991	8
67907	4	6
4784	7
73468	2
24772	2
14795	5
49233	4
42751	5
66100	3
52869	2	4
39438	6
77478	8	7
52337	4	5
8494	2
52378	8
24019	9
34623	6
25691	9
68475	3
72546	8
28557	3	6
38472	2
47550	3	9
1540	2
54907	4
48133	9
51158	2
34456	3	9
26030	2	5
5344	4
6620	2
10276	9	2	7
61474	9
51451	6
2796	4	9
37444	5
47926	9
51548	2
46559	3
53477	6	2
5233	9
18002	4	9
34514	2	3
26144	4
48532	2	8
55874	2
24596	4
77234	7
36772	5	6	8
8020	9
10966	9	8
42503	2
42051	7
16134	8
26300	6	8
41587	3	8	6
27645	8
20028	6
15731	4
14449	4
11953	3
48401	4
36954	5
72843	3
43921	9
39099	6
20737	2
46199	4	2
45387	5
55591	7	9	4
45784	3
19154	3
79872	9
42071	8
66863	4	7
77704	8	9
57415	6
56236	3
55902	3
76430	5
78540	4
66016	6	3
21302	7	8
38609	6	2	8
64487	4
45327	4
27683	9
56444	4
4938	6
51075	9	3
17419	6
12432	4
34664	8
73767	4
60055	2
12332	2
19776	8	7
21333	6
15	8
10500	8
12898	5	3
68700	7
11792	8	5
686	5	7
20716	3
40728	7
42394	7
75069	8	6	7
63584	9
35344	9
49501	8
21609	2	7
71116	6
57525	3
58788	5
26353	7
4073	2
21996	5	7
62818	2	9
5441	9	6	8
51923	2	3
7836	2
61897	4
5920	5
20715	5
34733	7
36861	5	8	6
23182	7
64683	2
26880	2	6
36520	2
56869	4
64341	8
20581	7	9
6561	7
65441	4
74042	4
15628	5
38939	5
23406	3
77331	8
70559	4
23608	7
33282	3
9780	5
65987	9
71863	5	7
37686	9
18460	7
68374	4
19825	6
11745	6	9
57095	2
31192	6	7
45348	2
16980	8
69398	8
5538	9
76121	3
19262	3
64950	7
34258	9	2
36330	8
8172	3
47990	7
58686	8	3
63469	5
22163	7
35759	4
18692	8
76179	5
38693	8
49210	7
45337	6
74092	7
51077	3
74126	7
10503	5
16649	7
76909	4
45445	2
60023	2
71431	4
46113	8
65703	3
4904	9
27012	8
43996	2
78054	4
66193	6
61030	9
20980	4
28578	3
74191	5
42290	4
16577	8
40237	5
38068	5	3
79521	4
48262	7	5
2760	2
75669	9
73261	8	5
15044	3
52812	8	9	2	3
43472	7
7255	8	9
30787	4
16646	8
39445	3
35936	2
20019	9
31182	2
5318	7	6	5
40842	9	8
18851	8
5930	3	9
8261	9
62520	3
6083	7
4328	5
5829	2
20062	7
27728	5
12502	5
19079	2
57515	5	6
11469	8
57607	2
52017	3
11237	6	8
5083	2
39161	5
57471	5
2490	4	5
2586	9	8
79744	8
63582	4
64814	3
15657	3
61560	6
45203	7	4	6
45877	6
55236	5
14359	8	9
22569	4	5
78645	3
14387	7
9727	3
26147	3
17526	4
50070	3
59282	2	7
1817	2
51808	6	5
5755	3
17280	7
32574	4	6
3968	5
16106	4
52702	7
57911	2
60315	9	7
26728	2
19875	5	6	8
27340	5	9
48960	4
53471	8
57262	6
23668	3
38286	5	6
64305	7
5585	9
47146	9
23173	2
61182	8	4
68605	9
66455	6
42889	9
28931	3	7
66314	9
70182	5
55485	9
38424	3
1293	9	7	8
59059	5
59789	3
61985	4
44244	2
12053	6
76270	9
56160	9	8
20083	8
13454	2	5
3869	6
77571	3	7
53523	3	8
71099	4
32931	2	7
8786	8
63562	7
50092	6
49144	8
25303	5
35847	4	8
42669	4	8
31782	8
51125	5
36196	5
29607	9	2
55152	3
1668	3	4	8
47834	6
49620	6
16048	2
5575	5
71349	8
79241	6
26430	4
37242	9
65135	8
6389	5
54612	2
43233	4
27692	3
12386	7
76259	7
27509	9
23101	3
32851	2	7
79307	3
31940	5	6
