39450	3
66825	8	9
7987	4
72910	5
29615	8
65433	3
28022	7
46123	5
42832	8	7
55105	2
30735	7
53910	5
1791	2
49466	5	7
67260	6	3
77862	6	8	7
32235	6	4
61285	3
71985	7
74788	2	8
14955	3
61911	2	7
70857	2	7
67769	4
1719	6
35708	6	3
44642	7	9
1329	8	2	9
17555	7
83852	3	2
15884	9
45583	2
24826	6
61454	4
66375	6
10558	8
57376	2
12338	2	5
10591	5
68684	4
42341	5
54640	4
25883	3
11548	9
78210	4	2
61420	8	3	4
49404	5
3739	5	9
17803	4	3
84435	7
31557	3	4	9
53637	8
8623	9
75436	8	6
69771	2	7
20337	5
72892	2
61059	3
37604	9	8
15978	8	5
35200	2
14236	8
18355	9
23684	7	6
89284	9
74023	6
25944	6
87913	6	9
51395	7	5
54677	5	9
61372	6
65488	6	9	2
84530	8
58354	4	8
51648	7
52988	5	9
38225	9	6
79572	6
52418	3	6
80285	2
65102	3
82130	5
23359	8
69756	9	8	5	4
77602	4	8
5606	6
75152	8	2
24909	6
84814	5	9
88926	2
77377	2	6	3
21544	5
46988	2	7
54628	5
18850	4
89449	5
81246	5
57016	3	5	9
26396	4	3
17272	5
10680	4	7
73442	5
59194	3
16941	2
87309	7
18324	2	4
73201	3
22051	8	2
24260	9
27384	7
77192	3
50571	7
65504	4	2
5127	9	7
82034	5	7
31571	4
39105	8
34857	5
2439	8
15665	3
27503	3	8	9
68260	7
51608	2
26013	9
79471	5
46915	7	6	4	5
19901	7
53600	3
47045	5	2	9	3
80639	7
42807	6	7
54442	2
66992	5
64920	9
9973	7
2913	8	7
3564	7	9
30167	9
41170	7
42395	9
49678	6
3249	4
42845	5
22432	9	3	8
86916	2	6
52053	9
60090	9	6
61635	2
82588	7	9
55841	9
19036	7	2
43758	2	5
73053	8
54135	6	2
34881	5	9	3
50187	8
52064	3
77633	3
4330	4
10609	9	8	4
20999	8
31172	9	7
87214	4
45907	7
58034	8	6
73175	4
54603	5	9
26810	9
32120	6
11831	9
20080	9
41831	8
89485	4
20133	4
66864	6
62839	5
15426	7
51131	3
83822	9	3	8
6556	8
30635	4	7
19360	9	3
53109	6	3
55598	5	4
20747	5
5021	8
11138	4
77046	6
16940	3
50653	8
31708	2
51182	6	2
45486	7
84361	5
5518	4
34089	9
39112	2	6
69507	7
25523	4
61035	4	3
27619	9
57040	5	8	3
55527	3	4
32449	8
58711	5
58836	9	8
39428	4
49355	5
34474	4
56171	6
89139	2	6
5486	3
89414	5	9
64789	8
77010	8
52560	3
10142	4	8
83990	9	2	3
9684	4
83621	2	5	9
12942	7	6
68540	7
2964	3
86174	8
14669	9	7
8730	9	3
52452	6
35143	7
74042	7	9
11229	8
29307	7
83302	5
56907	2
82982	5	7
73485	8
42680	4	7
19864	7
82486	3	2
37089	9
16695	8	3
56439	9
83808	7
69576	7	4
77484	6
8694	5
27835	9
46973	6
42597	6	5
26377	5	6	8
19624	5
