570	4
3813	5
9151	4
4813	6
4636	6
7122	4
6386	8
7332	5
4373	6
1007	4
9921	2	5
6732	3
2312	8
644	6
3125	3
5910	4
454	8
2149	6
4300	6
709	8
9750	4
3288	2
6840	2
1556	7
5190	2
3606	5
4132	5
4448	3
8005	8
3564	4
2481	7
2270	3
5911	6
9019	9
1580	7
9843	6
7944	8
8161	8
1598	4
9388	7
6518	6
4083	2
1080	9	6
1231	9
9036	3
4365	7
4032	6	7
508	2	9
7430	9
4374	7	8
603	4
5821	2
6101	7
235	8
8573	6
223	5
2265	7
9372	3
7575	8
3756	4
6130	7
6314	4
1476	6
4494	9
1999	2	5
9665	6
1771	8
5039	7
4097	7
9857	8	5
7335	7
8672	7
4278	3
4378	8
9754	2
9017	3
983	5
8231	9
2115	3
7007	8
294	6
1317	7
5510	3
2620	7
2605	7
520	9
5614	8
41	6
3266	7
145	4
9997	4
6072	8
2837	9
8798	2
1078	7	5
1336	5
3742	8
9169	8
3812	4
1478	9
7853	5
3091	6
8305	7
5393	9
4802	5
4044	3
5903	9
5842	5
913	2
5267	3
8138	8
567	5
9803	5
5706	3
6220	7
2364	6
2328	5
4693	8
6374	3
253	9
1019	3
2139	2
5420	2
4095	7
5598	9
4121	9
9537	3
9368	3
6553	6
4663	6	2
6364	6
4177	6
7418	7
9702	2
39	7
4543	9
9835	9
731	2
2917	7
993	9
3601	6
9633	6
5249	8
412	5
4164	5
9225	7
6435	4	3
2009	8
8060	2
3276	8
5248	2
7420	8
9518	7
7816	6
6078	6
8223	3
3520	9
4133	7
4101	9
2593	5
3027	3
970	8	3
2982	6
122	3
6203	7
1966	5	2
4992	6
4850	8
3068	2
8328	9	7
7916	4	7
7460	5
6944	4
8976	8
5371	9
175	9
8259	2
1340	6
9589	2
2346	5
1693	8
6256	8
2597	7
2057	5
9687	8
8352	6
4088	5
9596	4
8822	3
9177	2
6670	7	2
7303	8
1823	3
8777	5
7498	7
1039	8
9799	9
6651	5
850	3
6615	2
690	9
8731	9
3749	4
8930	2
8104	3
7223	3
8143	9
9552	3
1971	7
6191	8	6
3674	5
9143	8
5770	8
2409	5
2224	3
8275	6	5
5808	3
8560	5	8
4815	3
8243	9
7265	9
9653	3
9123	3	9
4261	7
7017	9
4295	3
9209	9
109	8
158	4
2776	8
2908	4
8909	2
3294	8	6
4359	8
4874	6
5741	7
7363	3
5561	9
4405	8
2538	8
9344	7
7973	8
5244	3
7720	4
5465	8	4
3226	5
2205	3
1802	3
56	9
6136	5
5119	4
4932	8
1455	3
9051	2
9673	8
9135	9
305	9
9751	9
1845	9
3382	9
5093	9
5494	3
2977	7
8381	7
7474	6	7
2698	6
9442	9
7694	4
183	5
7636	8
1161	7
430	6
7366	7
2247	7
7789	8
6474	3
4753	9
1824	8
9925	5
8725	8
2071	8
4821	9
1723	8
2244	6
1684	2
5349	7
8367	5
11	2
8308	8
5794	6
5287	8
3172	3
7410	6
7005	3
2125	2
4901	4
6118	8
4855	2	9
342	8
2007	8
2459	4
8279	3
6712	7
8696	8
468	2	7
3104	2
8544	5
2069	8
3776	6
4064	3
9158	5
9203	2
2590	2
45	7
9894	9	7
1191	9
6896	6
5740	3
4266	4
4171	3
1636	8
6802	5
9747	5
1037	2
7994	2
7930	7
6661	6
1163	9
9994	2
7658	5
403	4
7469	5	3
7459	8
8556	5	4
329	8
4835	6
4197	5	2
924	8
2154	6	7
679	3
6462	9
224	7
9630	5
1549	5
7273	7
990	4
1936	7
4457	7
691	7
7909	7
8977	2
5735	2
1424	7
6439	5
1449	7
1077	3
6587	8
2877	6
9261	8
2060	6	4
2164	7
1724	5
5985	2
4368	3
6897	6
3084	9
7532	2
8542	3
4646	8
8033	9
4661	5
3518	9
1878	2
8064	9
2582	3
6431	3
770	7
6418	4
4749	5
7591	3
2379	9	8
5757	4
7298	2
4478	5
4515	4
922	2
9497	9
8479	6
123	7
4811	9	5
4867	6
271	4	6
1880	5
3624	4
8016	6
6123	4
4411	6
9249	2
8148	4
9053	9
2225	3
7434	4
4826	9
7874	3	2
9804	7
1642	4
2039	7
366	3
4903	6
9126	3
2488	6
5765	4
7698	7
8362	5	9
1570	3
5438	5	8
5096	8
5645	3
7763	2
3913	5
8586	2
9128	4	3
7442	3
800	7
3348	2
5909	2
7221	4
7848	2
8326	2
8866	7
9862	4
8095	9
2871	8	5
2897	3
8835	5
6405	3
4395	5
4856	8
9991	5
3623	2	8
6295	5
2475	5
2738	9
9939	9
526	6
5761	5
1489	2
9509	5
2472	3
7854	4
6264	6	7
173	2
2181	2
72	6
4094	6	3
9504	2
2999	2
4251	6
8442	9
5581	6
7531	5
4829	7	5
9748	4
3235	9
3927	8
5802	2
54	4
2910	3	7
529	6
5633	4
360	2
2199	4
5522	3
69	5
8118	6
8109	3
6671	5
5578	6
9108	5
2566	8
6154	5
6324	8
2988	3
8751	9
7760	6
8919	9	3
8655	5
9887	2
6739	5
6015	5
2120	2
7222	5
3668	9
1066	5
9380	8
5830	9
5751	8
9013	9
1181	8
7190	6
6005	3
6233	7
2744	4
8357	4
5661	7
7708	2
6771	6	5	9
8040	2
4667	4
652	4
1690	8
7083	5
5301	3
9879	6
8426	4
5715	2
9723	2
8508	5	2
8631	3
2673	2
4502	3
6012	4
5834	4
6167	7
4087	9
5815	7
6968	5
6205	7	3
6146	2
4605	2
6486	6
2666	9
9773	2
9454	7
3843	5
2585	3
6835	2
9210	4
9276	4
9546	7
6499	8
2674	7
3200	5
2140	8
9040	9
8648	9
1288	2
1029	2
9779	6
1571	9
9570	3
353	6
4013	3
3177	4
3360	9
5106	4
1709	2
9738	2
6313	9
7707	3
7800	3
7237	2	4
4634	9
2939	3
3665	5
1190	8
382	6
3773	2
2873	8
9783	9
3529	8
3249	7
4372	7
5319	3
2099	5
1601	3
3246	3	8
2003	9
5606	5
1043	7
2804	9
7857	3
9239	8
3433	7
4362	9
8417	8
7458	5
7979	7
4325	8
133	8
7094	3
5446	9
3399	7
1286	4
5484	2
2098	4
4549	5
2272	4
2399	6
482	6
3503	9
13	3
422	5
8592	7	8
5220	8
6253	4
1786	8
6727	4
6139	9
7892	9
3459	3
9098	4
4237	6
8574	2
258	2
7876	7	5
1597	8
5541	6
5507	5
620	2	6
5430	4
8802	9
1303	3
7688	3	7
5934	6	4
5213	9
9522	8
8262	7
8419	3
634	8
7419	9
7296	8
1304	5
6478	3
5054	4
2038	4
8304	5
1222	3
779	2
6780	8
162	5	9
1198	6
3625	9
5632	9
1921	3
182	7
3233	9
8294	3
4102	6
3185	9
6378	2
8408	8
3807	7
7774	5
3242	6
1448	4
1013	5	9
985	3
3976	7
3646	5
3702	4
4519	7
768	4
8693	8
7392	8
5859	2
405	3
1511	9
2964	5
302	4
2455	3
693	5
2695	5
2366	9
548	9
741	9
4345	7
4018	3
4112	8
9479	5
6589	9
1985	7
1940	4
9565	4
8963	5
5372	7
7500	7
7937	4
1748	2
2137	7
9076	8
1775	2
9606	6
5314	6
2721	4
5281	2
4306	3
2656	2
9942	2
451	6	2
5383	2
146	8	5
4698	2
962	8
4459	6
7384	9
2354	2
9395	4
6010	3
3793	3
4685	2
2063	6
2133	2
304	2
3066	9
2899	7
9464	8
5593	5
863	8
2082	6
1574	4
2652	9
1873	5	4
1167	9
7679	4
3798	2
9031	5
1054	8
2319	3
6967	2
1861	2
4907	9
5837	7
4275	4
1901	4
9533	6
2302	8
2324	2
748	6
6259	7
5194	6
7963	8
3817	8
2416	8
9397	3
7510	5
2893	6
5697	8
3204	2
4915	5
7987	5
7191	2
1297	7
8476	7	8
9840	2
3680	5
656	7
7842	2
3372	7
2501	6
5487	9
3085	8
6387	2
3641	9
9433	3
9669	7
7902	9
6501	4
5545	8
9452	8
1414	9
9848	6
4787	2
5554	2
584	7
1387	2
5621	4
6513	5
139	8
1716	5
9712	7
6584	8
1486	8
7272	2
7923	9
754	2
8454	3
7948	5
9960	3
3028	6
3737	3
5788	4
3693	2
1783	3
1408	7	4
4853	4
8156	8
5848	9	2
4544	4
8676	8
3685	7
8622	3
5434	6
7879	3
5235	9
5809	5	2
3912	5
6165	9
3678	3
8187	7	8
1358	3
7821	4
5025	6
7361	2
698	6
8382	7	8
7895	7
3243	8
9513	6
7414	4
8160	6
9277	4
6185	6
8575	6
846	3
2965	9
1437	5
5970	6
3944	8	9
2333	4
6656	3
7369	6
4883	5
75	7
2663	2
7193	6
8948	6
9157	3
4470	9
8740	9
4092	8
4966	9
477	7
7906	5
5684	4	2
6000	3
4465	3
3652	6
4711	4
1885	9
9544	6
6601	6
425	9
2866	4
4607	8
6454	7
792	2
9028	5
1199	5
5479	8
7439	6
5653	3
557	3
3589	9
2937	7
659	9
2747	4	6
4116	7
5576	4
7907	6
9188	7
8630	9
6594	6
9678	8
9524	2
9574	9
9160	5
8910	5	3
9374	5
2525	6
2035	6
3071	9
3567	5
264	5
6309	6
9290	2
3057	2	9
5431	8
8474	6
5018	3
9681	3
8123	4
1127	2
1832	8
4940	5
2760	4
3698	4
890	3
6430	3
5256	3
7383	6
5857	5
9335	4
1664	9
7232	8
2347	4
4439	4
4456	6
5323	2
675	6
6554	5
5330	2
9617	2
5333	4
6007	2
1789	9	2	3
2174	6
3910	5	9
9829	9	3
9376	7
8295	8
7441	9
858	3
3234	4
1333	5
9015	2
5444	6
114	7
7403	7
4387	5
9833	7
4823	9
1033	7
5402	2
7216	5
3030	4
5041	9
6321	8
3313	7
3420	4
8390	5
9349	2
4729	2
6681	8
3457	3
1525	5
5805	5
6403	5	7
6227	2
6480	9
8834	4
4070	2
5898	6
8617	7
5993	4
3600	7	9
7867	5
9369	9
8627	2
7861	6
1816	3
3585	3
9964	3
459	5	2
4284	6
7558	2
7605	8	9
3767	3
322	5	3
5115	8
3086	9
2469	3
1158	6
944	9
8477	6
1591	4
1926	8
566	3
2466	2
8107	2
1284	4
6853	6
5726	9
2551	3
2723	9
3231	5
3146	5
7211	3
8182	4
4174	9
4011	2
3476	7
8639	8
1364	8
6276	2
564	4	6
2337	7
1021	3
6	2
232	2
9483	5
5705	8
1173	3
8785	2
2713	3
4090	6
9737	7
9563	8
5698	2
457	2
7627	9
6175	9
2995	4
6511	8
3149	8
2931	9
4427	5	3
1012	4
1524	4
2155	3
9798	6
4707	7
2045	3
2185	7
3501	2
8863	3
4638	6
7197	8
2919	2
6075	7
442	4
5884	3
2234	2
6288	4
6413	4
7426	7
2342	2
3997	8
5336	2
5173	6	3
8624	7
7548	3
9255	8
7976	6
8152	8
2163	8
8614	7
4235	4
7915	2
767	7
7807	4
3591	4
2926	6
5067	4
7676	4
5742	5
3073	5
6443	8
9116	5
1879	5
3527	6
416	8
6483	9
6262	6
6970	2
7511	5
4987	6
1008	5
3361	4
6878	4
3664	5
1668	5
9932	8	4
8194	8
